src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.56.103,192.168.56.101,39866,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:31,91698353,223.4282223149635,2.2683068255326244,1.123248091489713,1.1450587340429113,103,105,9450,11038,290,66,91.74757281553399,35.858599988536945,276,66,105.12380952380953,39.17450464,290,66,98.5,38.159709924715905,1456.1634615384614,2060,2100,20,44,442987.21256038646,3699349,5,918550.1737121608,88861076,3699820,229,871187.0196078431,1138281.6548129662,90724207,3699718,308,872348.1442307692,1143632.2715178954,0,0,0,0,1,0,0,0,0,0,0,1.0194174757281553,98.5,736,4622,2684671,284293,1974813.4444444445,864861.1761411463,2902853,40465,1472185.5714285714,1008653.5183371737,0,0,0,0,0,0,91.74757281553399,105.12380952380953,0,103,105,9450,11038,benign
192.168.56.103,192.168.56.101,39950,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:31,92127532,126.34659528272178,1.2808331824193444,0.6512711097047514,0.6295620727145931,60,58,5202,6438,126,66,86.7,28.210104572652682,133,66,111,31.409969864623427,133,66,98.64406779661017,32.20499103958594,1037.1614478598108,1200,1160,20,21,787414.8034188034,2877798,7,1146574.3448789762,89476890,2878172,416,1516557.4576271186,1201005.9887689399,92057140,2877798,839,1615037.5438596492,1176225.0772017736,0,0,0,0,1,0,0,0,0,0,0,0.9666666666666667,98.64406779661017,112,7439,1408771,141674,415907.14285714284,305962.1548275111,2530159,45796,498431.8823529412,604023.3920984383,0,0,0,0,0,0,86.7,111,0,60,58,5202,6438,benign
192.168.56.103,192.168.56.101,39894,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:31,91072043,531.3595523491222,5.2815329947083764,2.635276338,2.6462566563923464,240,241,23018,25374,482,66,95.90833333333333,39.896636414893706,276,66,105.28630705394191,44.308202214235514,482,66,100.60706860706861,42.42466077562302,1799.8518419266861,4800,4820,20,122,189733.42291666666,1785827,0,392073.1141461191,89794810,1799175,0,375710.5020920502,486988.9868767525,90980326,1786234,224,379084.69166666665,488801.7238826205,0,0,0,0,1,0,0,0,0,0,0,1.0041666666666667,100.60706860706861,407,2646,741686,377020,614588.0833333334,97077.95717743062,1681274,6315,623296.2142857143,364636.44572117086,0,0,0,0,0,0,95.90833333333333,105.28630705394191,0,240,241,23018,25374,benign
192.168.56.103,192.168.56.101,39940,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:31,91681734,240.20051802248852,2.388698276583643,1.1998027873251176,1.1888954892585255,110,109,10084,11938,182,66,91.67272727272727,30.941619247429383,276,66,109.5229357798165,44.70178378935234,276,66,100.55707762557077,39.43470625240097,1555.0960572131523,2200,2180,20,51,420558.4128440367,3147892,3,813928.9120712284,89324570,3149210,119,819491.4678899082,981335.9248717257,90523917,3147892,315,838184.4166666666,990150.8121653333,0,0,0,0,1,0,0,0,0,0,0,0.990909091,100.55707762557077,112,9871,1863193,668625,1539133.6666666667,288562.8212801427,1986004,608147,1413562.888888889,405263.9903707334,0,0,0,0,0,0,91.67272727272727,109.5229357798165,0,110,109,10084,11938,benign
192.168.56.101,192.168.56.103,6633,39884,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:31,91203926,233.9044045,2.3463902200876747,1.184159550324621,1.162230669763054,108,106,11662,9671,276,66,107.98148148148148,41.92563555062381,182,66,91.23584905660377,30.310516229362104,276,66,99.68691588785046,37.58007173253973,1412.2617914228317,2160,2120,20,62,428187.44600938965,3060152,0,802188.7036761475,91203926,3060701,346,852373.1401869159,960689.4053630896,89723378,3060468,0,854508.3619047619,966230.4613,0,0,0,0,1,0,0,0,0,0,0,0.9814814814814815,99.68691588785046,3226,112,2045446,466491,862086.125,409870.0509216115,2307884,43930,897106.5,482806.1472591769,0,0,0,0,0,0,107.98148148148148,91.23584905660377,0,108,106,11662,9671,benign
192.168.56.101,192.168.56.103,6633,39848,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:31,90244146,126.4458749490521,1.2854019362098013,0.6427009681049006,0.6427009681049006,58,58,6366,5045,132,66,109.75862068965517,30.543530465057845,127,66,86.98275862068965,28.923496819231257,132,66,98.37068965517241,31.850006813298087,1014.4229340071346,1160,1160,20,39,784731.7043478261,3634005,0,1219917.484796346,90244146,3634781,353,1583230.6315789474,1326358.0715603745,87414679,3635245,0,1533590.8596491227,1337580.280717352,0,0,0,0,1,0,0,0,0,0,0,1,98.37068965517241,8241,112,2080625,797061,1668011,286871.35052842065,3374485,689112,1636147.0555555555,571548.6136267046,0,0,0,0,0,0,109.75862068965517,86.98275862068965,0,58,58,6366,5045,benign
192.168.56.103,192.168.56.101,39968,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:31,91141965,369.97227347468316,3.620725096282486,1.7884187596789252,1.8323063366035612,163,167,15957,17763,434,66,97.89570552,42.767112744230225,276,66,106.36526946107784,41.65834221886892,434,66,102.18181818181819,42.42151722848845,1799.5851239669423,3260,3340,20,80,277027.2492401216,2903062,0,609275.9586548869,89776668,2904101,0,554176.9629629629,774168.0746553467,91068715,2903734,64,548606.7168674698,768759.7550186269,0,0,0,0,1,0,0,0,0,0,0,1.0245398773006136,102.18181818181819,952,568,1829377,385989,1448860.3333333333,406650.18072288565,2622908,68880,1215694.3684210526,702008.1026,0,0,0,0,0,0,97.89570552,106.36526946107784,0,163,167,15957,17763,benign
192.168.56.101,192.168.56.103,6633,39818,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:31,91000659,443.9418400255761,3.868103856258887,1.9889965851785756,1.8791072710803116,181,171,23458,16941,276,66,129.6022099447514,69.91578830049532,182,66,99.07017544,36.43332112604223,276,66,114.76988636363636,58.23439999835926,3391.245343168905,3620,3420,20,94,259261.13675213675,2766188,0,651906.7593261441,88731320,2767433,237,492951.77777777775,833136.1080631927,90999560,2766188,0,535291.5294117647,860442.9144256714,0,0,0,0,1,0,0,0,0,0,0,0.9447513812154696,114.76988636363636,518,1028,1074947,2943,468625.75,347648.0484618807,1302675,59363,464230.0588235294,431918.6367724244,0,0,0,0,0,0,129.6022099447514,99.07017544,0,181,171,23458,16941,benign
192.168.56.101,192.168.56.103,6633,39826,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:31,92029663,217.66894876057518,2.216676594806177,1.1083382974030884,1.1083382974030884,102,102,10804,9228,276,66,105.92156862745098,37.89476819249509,182,66,90.47058823529412,30.06877928831288,276,66,98.19607843137256,35.067872346291686,1229.755670895809,2040,2040,20,59,453348.09359605913,2925526,3,853562.0747850018,89974835,2926897,570,890839.9504950495,1025005.5546379352,91963814,2925526,177,910532.8118811881,1025855.8274680381,0,0,0,0,1,0,0,0,0,0,0,1,98.19607843137256,5599,112,1355299,2283,459432.64285714284,388572.8250579488,1381183,11380,446356.4736842105,395346.67781386484,0,0,0,0,0,0,105.92156862745098,90.47058823529412,0,102,102,10804,9228,benign
192.168.56.103,192.168.56.101,39926,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:31,90551646,282.6122012,2.8602461848125875,1.4466882247507682,1.4135579600618193,131,128,12448,13143,386,66,95.02290076335878,46.49459718244789,220,66,102.6796875,34.73784266,386,66,98.80694981,41.284601609783785,1704.418330078562,2620,2560,20,58,350975.37209302327,2633747,3,678871.9709231645,90551646,2634286,140,696551.1230769231,823891.0624843555,89670578,2634189,76,706067.5433070866,830305.7107563991,0,0,0,0,1,0,0,0,0,0,0,0.9770992366412213,98.80694981,546,534,954797,259025,571827.5333333333,184524.87632795988,1408246,13470,539953.9474,297785.3840627815,0,0,0,0,0,0,95.02290076335878,102.6796875,0,131,128,12448,13143,benign
192.168.56.101,192.168.56.103,6633,39840,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:32,90076714,445.8977044833141,4.451760973429826,2.209228014245724,2.2425329591841017,199,202,20964,19201,276,66,105.34673366834171,45.188998715494535,386,66,95.05445544554455,37.979045876556185,386,66,100.16209476309227,42.029334959147604,1766.4649971082267,3980,4040,20,106,225191.785,1883994,0,410224.2735083929,89470348,1884398,236,451870.44444444444,488452.2886535215,89603740,1885314,0,445789.75124378107,492603.7562,0,0,0,0,1,0,0,0,0,0,0,1.015075376884422,100.16209476309227,6638,112,852828,647,425804.1666666667,222391.82510186583,1076879,184676,367006.8333333333,219033.65182299423,0,0,0,0,0,0,105.34673366834171,95.05445544554455,0,199,202,20964,19201,benign
192.168.56.103,192.168.56.101,39942,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90273544,448.9244379283481,4.430977031321602,2.171178745347585,2.259798285974017,196,204,18663,21863,182,66,95.21938775510205,33.21202498654349,276,66,107.17156862745098,49.96533087748214,276,66,101.315,43.004892454231296,1849.420775,3920,4080,20,101,226249.4837092732,2291311,0,447123.5806352751,89401627,2292004,0,458469.88205128204,558141.7538371609,88714886,2292012,412,437019.14285714284,544662.5788,0,0,0,0,1,0,0,0,0,0,0,1.0408163265306123,101.315,112,8694,1152865,17625,602634.2857142857,379416.59349932586,1558658,35776,603489.7647058824,408597.30327038013,0,0,0,0,0,0,95.21938775510205,107.17156862745098,0,196,204,18663,21863,benign
192.168.56.103,192.168.56.101,39952,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90609163,550.7941840275029,5.595460582722743,2.7701392628469597,2.8253213198757834,251,256,23852,26055,482,66,95.02788844621514,38.571339440297265,276,66,101.7773438,34.867624029238584,482,66,98.43589743589743,36.90252276903658,1361.7961867192632,5020,5120,20,118,179069.49209486166,1557612,1,337958.91323558317,89741626,1559653,1,358966.504,411724.0566670376,89051551,1298214,20,349221.7686,400233.54061707004,0,0,0,0,1,0,0,0,0,0,0,1.0199203187250996,98.43589743589743,112,1906,550339,3834,172033.9,156523.0786998837,1557612,5595,204744.92857142858,381856.9741781534,0,0,0,0,0,0,95.02788844621514,101.7773438,0,251,256,23852,26055,benign
192.168.56.101,192.168.56.103,6633,39900,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:32,90009728,334.2749797,3.2663136144573173,1.6331568072286586,1.6331568072286586,147,147,15904,14184,276,66,108.19047619047619,46.52222544459218,182,66,96.48979591836735,35.73663440692003,276,66,102.34013605442176,41.89198884313312,1754.9387292331899,2940,2940,20,81,307200.43686006824,2043973,0,590185.8392677899,90009728,2043972.9999999998,321,616504.9863013698,717892.0243,89613905,2086223,0,613793.8698630137,718760.6394259712,0,0,0,0,1,0,0,0,0,0,0,1,102.34013605442176,501,112,713694,57896,461905.0588235294,191757.1015387069,1409306,108477,473440.4,262078.8475904532,0,0,0,0,0,0,108.19047619047619,96.48979591836735,0,147,147,15904,14184,benign
192.168.56.101,192.168.56.103,6633,39868,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:32,91273088,383.5522689886421,3.9113391233131063,1.950191495657515,1.961147627655591,178,179,18358,16650,276,66,103.13483146067416,35.84774012629814,182,66,93.01675977653632,30.184067509207456,276,66,98.06162464985995,33.51326691842183,1123.1390595453868,3560,3580,20,98,256385.07865168538,1837160,0,470513.58741280454,89519373,1837188,42,505759.16949152545,556033.8735023808,91121640,1837163,0,511919.32584269665,560744.4976945408,0,0,0,0,1,0,0,0,0,0,0,1.0056179775280898,98.06162464985995,5381,112,820105,266726,601588.3333333334,173647.26616551023,1279549,20540,489888.1818181818,313889.07136332506,0,0,0,0,0,0,103.13483146067416,93.01675977653632,0,178,179,18358,16650,benign
192.168.56.103,192.168.56.101,39970,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90774274,390.8376066990081,3.943848672367239,1.9719243361836194,1.9719243361836194,179,179,16630,18848,182,66,92.90502793296089,31.047394431366914,276,66,105.29608938547486,41.728659769511026,276,66,99.10055865921788,37.29605172867813,1390.995474548235,3580,3580,20,83,254269.67507002802,1823535,3,494964.41349699744,89585885,1824397,122,503291.48876404495,608804.6501623447,90706896,1824303,591,509589.30337078654,604565.6936844365,0,0,0,0,1,0,0,0,0,0,0,1,99.10055865921788,458,6141,738787,19449,472641.5882352941,219000.25325530852,1616315,60890,417350.13636363635,368994.25894983235,0,0,0,0,0,0,92.90502793296089,105.29608938547486,0,179,179,16630,18848,benign
192.168.56.103,192.168.56.101,39960,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90841896,211.44428777664436,2.113562226838594,1.0457729768211794,1.0677892500174149,95,97,8702,10506,182,66,91.6,31.405128645862256,276,66,108.30927835051547,40.78163140807347,276,66,100.04166666666667,37.39023286754028,1398.0295138888894,1900,1940,20,41,475612.02094240836,2180797,3,745068.3213607313,89094122,2182481,209,947809.8085106383,818129.5846992553,90773575,2180797,520,945558.0729166666,820589.6859895714,0,0,0,0,1,0,0,0,0,0,0,1.0210526315789474,100.04166666666667,111,7519,1083035,362499,723030.7777777778,187676.36507223916,2088313,66359,492077.6,358018.3516160031,0,0,0,0,0,0,91.6,108.30927835051547,0,95,97,8702,10506,benign
192.168.56.101,192.168.56.103,6633,39850,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:32,90777042,401.18073025556396,4.009824422346787,2.015928212333687,1.9938962100131001,183,181,19384,17034,276,66,105.92349726775956,44.342983190815225,182,66,94.11049723756906,31.96871658487789,276,66,100.04945054945055,39.13603739234502,1531.6294227750275,3660,3620,20,98,250074.4958677686,2121080,3,507480.1044649856,89970215,2193450,457,494341.84065934067,636546.4733818241,90710518,2121080,128,503947.3222222222,629603.1081852074,0,0,0,0,1,0,0,0,0,0,0,0.9890710382513661,100.04945054945055,2008,670,1015255.9999999999,96399,526301.4,232975.22071808408,1966879,158482,616374,407671.06320966664,0,0,0,0,0,0,105.92349726775956,94.11049723756906,0,183,181,19384,17034,benign
192.168.56.101,192.168.56.103,6633,39824,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:32,90568106,409.945638,4.140530442361244,2.0757859284371034,2.0647445139241403,188,187,19430,17698,276,66,103.35106382978724,38.65359179226084,386,66,94.64171122994652,37.28621733950501,386,66,99.008,38.22672628759448,1461.2826026666667,3760,3740,20,103,242160.71122994652,1985996,0,499631.5040100391,88881462,1987068,132,475301.93582887703,620016.3136,90456388,1987073,0,486324.6666666667,623667.3622869864,0,0,0,0,1,0,0,0,0,0,0,0.9946808510638298,99.008,5902,112,842454,66279,453164.8888888889,266639.4993063124,1750457,15315,372579.625,447006.34082609427,0,0,0,0,0,0,103.35106382978724,94.64171122994652,0,188,187,19430,17698,benign
192.168.56.101,192.168.56.103,6633,39910,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:32,90567136,220.27857875510162,2.2414311522448935,1.1151948097376072,1.1262363425072865,101,102,10638,9312,132,66,105.32673267326733,31.846820538846373,127,66,91.29411764705883,29.634567863506078,132,66,98.27586206896552,31.54530339,995.1061661287584,2020,2040,20,61,448352.1584158416,2488995,19,782274.5785163199,88681642,2489356,305,886816.42,909812.8432212546,90501757,2490026,546,896057,910273.1635868738,0,0,0,0,1,0,0,0,0,0,0,1.00990099,98.27586206896552,6533,112,1487244,754,479106.46153846156,410980.74074239976,2228835,7791,496813.4705882353,554881.3443631432,0,0,0,0,0,0,105.32673267326733,91.29411764705883,0,101,102,10638,9312,benign
192.168.56.101,192.168.56.103,6633,39864,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:32,90632997,207.38583763262292,2.1074002440854955,1.0592168766084167,1.048183367477079,96,95,10210,8586,276,66,106.35416666666667,38.138175091442896,182,66,90.37894736842105,30.09430054358726,276,66,98.40837696335079,35.289242134888035,1245.330610454757,1920,1900,20,56,477015.77368421055,2249377,0,775688.6538080355,88749267,2250431,619,934202.8105263158,875471.3715157866,90565642,2249377,0,963464.2765957447,868332.3613,0,0,0,0,1,0,0,0,0,0,0,0.9895833333333334,98.40837696335079,8288,822,1166408,2051,375393.3333333333,372730.79722531955,1952685,48477,332694.45,425080.4925863424,0,0,0,0,0,0,106.35416666666667,90.37894736842105,0,96,95,10210,8586,benign
192.168.56.103,192.168.56.101,39866,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90562727,216.71167212091572,2.208414064209882,1.1152491024259903,1.0931649617838917,101,99,9186,10440,127,66,90.95049504950495,29.578014392424826,132,66,105.45454545454545,31.810128851054046,132,66,98.13,31.547949220194965,995.2731000000002,2020,1980,20,42,455089.08040201006,3335250,0,873040.2134432979,87803452,3336002,0,878034.52,1046692.6027752416,89277042,3335638,362,910990.2245,1063308.4912297928,0,0,0,0,1,0,0,0,0,0,0,0.9801980198019802,98.13,736,4622,2043896.0000000002,1148298,1729240.0666666667,212472.35347544763,2173941,20758,1434882.4,554397.7729046537,0,0,0,0,0,0,90.95049504950495,105.45454545454545,0,101,99,9186,10440,benign
192.168.56.103,192.168.56.101,39950,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90694095,144.81648446902744,1.466468131139078,0.7497731798305061,0.716694951,68,65,5970,7164,126,66,87.79411764705883,28.58401384954298,133,66,110.21538461538462,31.627880742102946,133,66,98.75187969924812,32.12836238277733,1032.2316693990617,1360,1300,20,25,687076.4772727273,3033837,9,1066905.0427082581,87934831,3035188,688,1312460.1641791044,1163358.6062353298,90624716,3034239,352,1416011.188,1155234.2923773201,0,0,0,0,1,0,0,0,0,0,0,0.9558823529411765,98.75187969924812,112,7439,1729072,6139,677765.25,458156.6079979503,2153243,74696,755750.4444444445,601678.7335033006,0,0,0,0,0,0,87.79411764705883,110.21538461538462,0,68,65,5970,7164,benign
192.168.56.103,192.168.56.101,39894,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90827691,542.0153199754907,5.471899533,2.7084251211450483,2.763474412225232,246,251,23316,25914,182,66,94.78048780487805,30.971672497994387,276,66,103.24302788844622,39.51933186216451,276,66,99.05432595573441,35.797258676762056,1281.4437287710164,4920,5020,20,121,183120.34475806452,1700409,0,347428.31437775336,89347538,1747776,0,364683.82857142854,417626.7198310814,90758605,1700409,434,363034.42,423869.77751155087,0,0,0,0,1,0,0,0,0,0,0,1.0203252032520325,99.05432595573441,407,2646,478927,132162,281751.6666666667,144029.2323,1547934,53235,317066.3,421132.0170782673,0,0,0,0,0,0,94.78048780487805,103.24302788844622,0,246,251,23316,25914,benign
192.168.56.103,192.168.56.101,39940,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90828551,211.23313967653186,2.1469020242324466,1.0679461351310118,1.0789558891014346,97,98,8778,10408,182,66,90.49484536082474,30.102958621364643,276,66,106.20408163265306,38.05446129111016,276,66,98.38974358974359,35.217156329468935,1240.248099934254,1940,1960,20,41,468188.40721649484,2757638,0,799873.1285115534,88335824,2803498,0,920164.8333333334,916618.1650164694,89211894,2757638,603,919710.2474226804,925770.7664367164,0,0,0,0,1,0,0,0,0,0,0,1.0103092783505154,98.38974358974359,112,9871,1601981,203483,826526.875,347141.7116434359,1616657,6533,785855.4,367636.91964333504,0,0,0,0,0,0,90.49484536082474,106.20408163265306,0,97,98,8778,10408,benign
192.168.56.103,192.168.56.101,39884,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90760110,215.02838636929815,2.181575143529465,1.0907875717647324,1.0907875717647324,99,99,8954,10562,182,66,90.44444444444444,30.372842142988087,276,66,106.68686868686869,39.66975961067341,276,66,98.56565656565657,36.249879586330586,1314.053770023467,1980,1980,20,42,460711.2182741117,2689530,4,764362.3700807092,89345753,2690004,135,911691.3571428572,875528.6779,90622916,2691031,766,924723.6326530612,866806.3507657783,0,0,0,0,1,0,0,0,0,0,0,1,98.56565656565657,112,3226,1609966,539167,1075255.4705882352,290364.95858146145,2489871,26436,1038442.35,545890.9553508168,0,0,0,0,0,0,90.44444444444444,106.68686868686869,0,99,99,8954,10562,benign
192.168.56.103,192.168.56.101,39848,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:32,90894451,139.8105149455163,1.419228551146648,0.7261169331447966,0.6931116180018514,66,63,5814,6894,127,66,88.09090909,29.224692378673538,132,66,109.42857142857143,30.70996647370893,132,66,98.51162790697674,31.801252054496846,1011.3196322336398,1320,1260,20,24,710112.8984,3266940,27,1097371.7380448717,87867071,3280648,635,1351801.0923076924,1186336.5160238955,88869537,3267279,374,1433379.6290322582,1192079.5258895573,0,0,0,0,1,0,0,0,0,0,0,0.9545454545454546,98.51162790697674,112,8241,1995700,474197,1026227.7333333333,428666.5632960684,2024779,31764,877179.0476190476,411473.0210492283,0,0,0,0,0,0,88.09090909,109.42857142857143,0,66,63,5814,6894,benign
192.168.56.103,192.168.56.101,39968,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:33,90862154,466.7509863347505,4.633392248218108,2.278176236059735,2.3552160121583734,207,214,19948,22462,182,66,96.36714976,32.83232887585581,276,66,104.96261682242991,40.28877658090259,276,66,100.73634204275534,37.06172978488528,1373.5718146478525,4140,4280,20,103,216338.4619047619,1815992,0,437248.4235065767,89314218,1816809,0,433564.1650485437,542682.2052012478,90844308,1815992,106,426499.0985915493,539044.3811669645,0,0,0,0,1,0,0,0,0,0,0,1.0338164251207729,100.73634204275534,964,568,533158,62096,286693.5294117647,131579.2627100029,1411831,64136,337981.2105263158,293659.8521054372,0,0,0,0,0,0,96.36714976,104.96261682242991,0,207,214,19948,22462,benign
192.168.56.101,192.168.56.103,6633,39818,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:33,90967234,314.61877800967324,2.847179018326533,1.4180930245719023,1.4290859937546303,129,130,16320,12300,276,66,126.51162790697674,61.35196670262618,182,66,94.61538461538461,33.77240216403024,276,66,110.5019305019305,51.97685663462915,2701.593625616792,2580,2600,20,72,352586.1782945736,2959189,0,760284.3114999753,88338394,2962944,292,690143.7031,951362.2150241524,90899255,2959189,0,704645.3875968992,960027.6015636404,0,0,0,0,1,0,0,0,0,0,0,1.0077519379844961,110.5019305019305,518,1028,1212749,278702,796495.5,236871.35156873657,2084724,296976,809033.7368421053,439770.8945657287,0,0,0,0,0,0,126.51162790697674,94.61538461538461,0,129,130,16320,12300,benign
192.168.56.101,192.168.56.103,6633,39826,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:33,90963181,192.5394407655994,1.9788226183514843,0.9894113091757422,0.9894113091757422,90,90,9450,8064,131,66,105,31.843366656181317,125,66,89.6,28.903978964841503,131,66,97.3,31.368933676489547,984.0100000000001,1800,1800,20,54,508174.1955307263,2556579,3,828098.4679700318,88606523,2557619,843,995578.9101123596,924820.6748068726,90896873,2556579,409,1021313.1797752809,926353.3382996409,0,0,0,0,1,0,0,0,0,0,0,1,97.3,5599,112,728128,137437,375409.5625,160031.69175938587,2084445,10515,464594.22222222225,430804.4402532901,0,0,0,0,0,0,105,89.6,0,90,90,9450,8064,benign
192.168.56.101,192.168.56.103,6633,39926,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:33,90082088,389.7445183553028,3.963052011,1.987076498493241,1.975975512468139,179,178,18490,16619,276,66,103.29608938547486,35.81215012309283,182,66,93.36516853932584,30.41282107345111,276,66,98.34453781512605,33.598828754793644,1128.881293693948,3580,3560,20,99,253039.57303370786,1813455,1,470045.8044135827,90082088,1813455,704,506079.1460674157,563719.7787078606,88336496,1814254,1,499076.2485875706,561849.2015827767,0,0,0,0,1,0,0,0,0,0,0,0.994413408,98.34453781512605,534,554,789329,3209,209313.92307692306,206570.14565087776,1549769,24377,244143.27777777778,346844.48911304545,0,0,0,0,0,0,103.29608938547486,93.36516853932584,0,179,178,18490,16619,benign
192.168.56.101,192.168.56.103,6633,39840,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,18/02/2025 16:34,90047520,409.5504240427721,4.120046837492026,2.065576042516218,2.054470794975808,186,185,19496,17383,276,66,104.81720430107526,40.518002433687734,182,66,93.96216216216216,30.729045607921236,276,66,99.40431266846362,36.378415192432726,1323.3890919130201,3720,3700,20,101,243371.67567567568,1942410,0,443954.6881687093,88434029,2018096,254,478021.77837837837,524169.46190215956,89937388,1942892,0,488790.1522,530943.7787517463,0,0,0,0,1,0,0,0,0,0,0,0.9946236559139785,99.40431266846362,6657,112,739399,271508,437881.06666666665,129616.7755626648,1210523,67602,389560.2380952381,237051.52636804408,0,0,0,0,0,0,104.81720430107526,93.96216216216216,0,186,185,19496,17383,benign
192.168.56.103,192.168.56.101,39942,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:34,90017476,383.48109204928164,3.899242853687655,1.9551759038433825,1.9440669498442724,176,175,16690,17830,338,66,94.82954545454545,39.78085468907611,276,66,101.88571428571429,35.63302755957209,338,66,98.34757834757835,37.93425094054844,1439.0073944204998,3520,3500,20,80,257192.78857142857,2352373,0,507592.68858522596,89859720,2353221,0,513484.1142857143,627262.5059352685,89950273,2354444,87,516955.592,623120.6913120776,0,0,0,0,1,0,0,0,0,0,0,0.9943181818181818,98.34757834757835,112,8694,1212482,438942,819650.6666666666,177209.3836306519,1879515,42661,813729.6111111111,409051.5643071501,0,0,0,0,0,0,94.82954545454545,101.88571428571429,0,176,175,16690,17830,benign
192.168.56.103,192.168.56.101,39952,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,18/02/2025 16:34,90166683,581.2790074577767,5.778187493045518,2.8391861770050917,2.939001316040427,256,265,24544,27868,182,66,95.875,31.01033093986583,276,66,105.1622641509434,42.355905455427255,276,66,100.59884836852207,37.50437362362199,1406.5780409002327,5120,5300,20,133,173397.4673076923,1343052,0,335375.0719081073,90166683,1344881,0,353594.8352941176,416325.75865539303,89883830,1343439,204,340469.05303030304,408520.75423817884,0,0,0,0,1,0,0,0,0,0,0,1.03515625,100.59884836852207,112,1906,336201,13000,121175.5,84851.76035950665,1009488,8041,168861.61111111112,219113.88195363892,0,0,0,0,0,0,95.875,105.1622641509434,0,256,265,24544,27868,benign
