src_ip,dst_ip,src_port,dst_port,src_mac,dst_mac,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
192.168.56.101,192.168.56.103,6633,55070,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 17:58,91867584,264.848589,2.688652398,1.317113118,1.37153928,121,126,13181,11150,132,66,108.9338843,30.62131692,338,66,88.49206349,35.86034332,338,66,98.50607287,34.92512181,1219.764133,2420,2520,20,82,373445.4634,3792450,3,804401.1124,88789872,3795693,399,739915.6,999530.0437,91195759,3792450,773,729566.072,1007847.195,0,0,0,0,1,0,0,0,0,0,0,1.041322314,98.50607287,500,83,2684955,246971,2011491.333,809499.6497,3292901,18256,1286818.167,1131497.189,261,4,0,0,552.2255111,0,108.9338843,88.49206349,0,121,126,13181,11150,SynFlowFlood
192.168.56.103,192.168.56.101,59270,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 17:59,92073730,460.6091227,3.975075192,1.987537596,1.987537596,183,183,16816,25594,182,66,91.89071038,35.92492279,276,66,139.8579235,67.27126011,276,66,115.8743169,59.01884988,3483.224641,3660,3660,20,102,252256.7945,4278955,0,760703.5788,88207902,4280925,0,484658.8022,993571.5053,91664960,4281040,238,503653.6264,1018481.49,0,0,0,0,1,0,0,0,0,0,0,1,115.8743169,594,500,2623689,161110,1075914.6,833320.5251,3853180,161508,1177972.25,1239150.872,0,0,0,0,0,0,91.89071038,139.8579235,0,183,183,16816,25594,SynFlowFlood
192.168.56.103,192.168.56.101,59294,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 17:59,92135709,137.536251,1.400108616,0.716334641,0.683773975,66,63,5778,6894,126,66,87.54545455,28.50315337,132,66,109.4285714,30.70996647,132,66,98.23255814,31.5578739,995.8994051,1320,1260,20,24,719810.2266,4763643,7,1445367.444,87727023,4766218,996,1349646.508,1738585.355,92067702,4765028,1242,1484962.935,1787431.942,0,0,0,0,1,0,0,0,0,0,0,0.954545455,98.23255814,83,500,3521361,159431,1937260.25,1563558.481,4402758,23571,1034083.917,1387044.971,0,0,0,0,0,0,87.54545455,109.4285714,0,66,63,5778,6894,SynFlowFlood
192.168.56.103,192.168.56.101,55120,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,90046804,346.3198983,3.387127432,1.688011048,1.699116384,152,153,14258,16927,182,66,93.80263158,31.81691859,276,66,110.6339869,49.83905491,276,66,102.2459016,42.67738516,1821.359205,3040,3060,20,78,296206.5921,2618466,0,629340.5129,89772760,2619154,0,594521.5894,791866.6837,89976763,2619088,131,591952.3882,789222.5296,0,0,0,0,1,0,0,0,0,0,0,1.006578947,102.2459016,173,500,1499181,654344,1260205.75,211578.7025,1520466,67650,804195.7143,479204.4318,0,0,0,0,0,0,93.80263158,110.6339869,0,152,153,14258,16927,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55092,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90105857,317.6819016,3.240632848,1.620316424,1.620316424,146,146,15108,13517,132,66,103.4794521,32.20061668,127,66,92.58219178,29.67951114,132,66,98.03082192,31.44143951,988.5641185,2920,2920,20,84,309642.1203,2615378,3,624854.6789,90105857,2616325,271,621419.7034,773952.2256,88598535,2615378,436,611024.3793,771679.8047,0,0,0,0,1,0,0,0,0,0,0,1,98.03082192,500,133,1311142,152186,932523.7143,277931.2261,1356027,19833,818274.3158,346505.8527,0,0,0,0,0,0,103.4794521,92.58219178,0,146,146,15108,13517,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55124,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90283736,130.2670948,1.572819273,0.786409636,0.786409636,71,71,4830,6931,74,66,68.02816901,3.480213005,127,66,97.61971831,28.16468981,127,66,82.82394366,24.93182233,621.5957647,1420,1420,20,18,640310.1844,3029925,0,967156.4492,89257272,3072734,37,1275103.886,1050786.982,90282254,3029925,0,1289746.486,1049239.02,0,0,0,0,1,0,0,0,0,0,0,1,82.82394366,501,82,1603761,125758,890049.2667,478202.6469,1962858,39091,733882,573676.4629,0,0,0,0,0,0,68.02816901,97.61971831,0,71,71,4830,6931,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55090,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90041548,473.3814661,4.653407336,2.321150676,2.33225666,209,210,23372,19252,276,66,111.8277512,47.41670102,182,66,91.67619048,31.20363081,276,66,101.7279236,41.36429298,1711.004733,4180,4200,20,122,215410.4019,1865271,0,429121.1872,90041548,1867117,298,432892.0577,526143.0769,89008005,1867382,0,425875.622,529857.5003,0,0,0,0,1,0,0,0,0,0,0,1.004784689,101.7279236,500,294,831533,148051,485662.3529,159331.1583,1577251,73812,475213.3,313772.3273,0,0,0,0,0,0,111.8277512,91.67619048,0,209,210,23372,19252,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55066,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90467850,349.1627136,3.559275477,1.757530438,1.80174504,159,163,17006,14582,132,66,106.9559748,31.45993677,127,66,89.4601227,29.18320498,132,66,98.09937888,31.56501817,996.3503723,3180,3260,20,100,281831.3084,2484749,9,614636.6598,89691180,2486108,433,567665.6962,782241.3628,90357488,2486158,781,557762.2716,771841.2812,0,0,0,0,1,0,0,0,0,0,0,1.025157233,98.09937888,500,98,1445168,94361,462476.1429,350497.6728,1023756,37943,433862.75,249821.6586,0,0,0,0,0,0,106.9559748,89.4601227,0,159,163,17006,14582,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55108,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90148865,103.2736241,1.275667752,0.621194732,0.654473021,56,59,4038,5272,132,66,72.10714286,14.71840268,126,66,89.3559322,26.79537192,132,66,80.95652174,23.41325946,548.1807183,1120,1180,20,21,790779.5175,4600035,15,1323710.102,87387023,4643588,124,1588854.964,1535878.409,90145848,4600035,502,1554238.759,1514850.633,0,0,0,0,1,0,0,0,0,0,0,1.053571429,80.95652174,500,82,3589045,21074,1289351.75,1178747.167,2907243,12628,1139572.313,978274.4342,0,0,0,0,0,0,72.10714286,89.3559322,0,56,59,4038,5272,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55086,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90453373,417.13204,4.278447416,2.133695998,2.144751418,193,194,20223,17508,132,66,104.7823834,31.94059091,127,66,90.24742268,29.25977885,132,66,97.49612403,31.47653013,990.7719488,3860,3880,20,115,234335.1632,1869408,0,436549.4283,89943614,1870076,325,468456.3229,529793.617,90399998,1871108,0,468393.772,524240.2496,0,0,0,0,1,0,0,0,0,0,0,1.005181347,97.49612403,500,148,686958,131090,492472.2353,138723.1664,1158616,129493,509572.0526,229734.8416,0,0,0,0,0,0,104.7823834,90.24742268,0,193,194,20223,17508,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59286,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90302050,171.7568981,1.960088392,0.985581169,0.974507223,89,88,6018,9492,74,66,67.61797753,3.213404572,147,66,107.8636364,31.70789327,147,66,87.62711864,30.16558725,909.9626544,1780,1760,20,18,513079.8295,2796331,2,885882.3558,88090505,2796484,205,1001028.466,1028178.16,90299238,2825516,508,1037922.276,1036441.8,0,0,0,0,1,0,0,0,0,0,0,0.988764045,87.62711864,500,82,1640912,309834,858701.8667,410806.6128,2484017,93467,850006.2778,563779.5543,0,0,0,0,0,0,67.61797753,107.8636364,0,89,88,6018,9492,SynFlowFlood
192.168.56.103,192.168.56.101,55142,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,90969192,418.0975907,4.254187506,2.154575584,2.099611921,196,191,17666,20368,126,66,90.13265306,29.06033054,133,66,106.6387435,32.67771174,133,66,98.27906977,31.98165901,1022.826513,3920,3820,20,80,235671.4819,1934865,0,499743.3891,89942269,1935860,0,461242.4051,624984.8995,90903169,1934865,394,478437.7316,626228.5978,0,0,0,0,1,0,0,0,0,0,0,0.974489796,98.27906977,104,500,917084,1754,667423.0667,205804.4294,1613034,85824,694602.7647,311156.564,0,0,0,0,0,0,90.13265306,106.6387435,0,196,191,17666,20368,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55056,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90314045,141.0633307,1.671943716,0.830435621,0.841508095,75,76,5284,7456,132,66,70.45333333,12.99671069,126,66,98.10526316,27.83105939,132,66,84.37086093,25.78556912,664.8955748,1500,1520,20,20,602093.6333,3367307,13,905605.9828,89312060,3367373,170,1206919.73,978001.3976,90312382,3367337,498,1204165.093,970838.6108,0,0,0,0,1,0,0,0,0,0,0,1.013333333,84.37086093,501,82,2162538,358695,1272461.313,542692.7893,2139794,125883,951894.375,670420.507,0,0,0,0,0,0,70.45333333,98.10526316,0,75,76,5284,7456,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55140,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90153654,132.229804,1.597273029,0.798636515,0.798636515,72,72,4896,7025,74,66,68,3.464101615,130,66,97.56944444,27.7202425,130,66,82.78472222,24.67374988,608.7939333,1440,1440,20,18,630445.1329,2787843,7,960367.6693,89313376,2787876,199,1257934.873,1045073.388,87674716,2832043,686,1234855.155,1047883.294,0,0,0,0,1,0,0,0,0,0,0,1,82.78472222,500,82,1524740,45580,705767.8667,513436.0487,2478938,15226,693129.4211,633279.8097,0,0,0,0,0,0,68,97.56944444,0,72,72,4896,7025,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59228,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90247108,339.3238928,3.180157308,1.617780373,1.562376935,146,141,17434,13189,276,66,119.4109589,55.32737825,182,66,93.53900709,35.61944599,276,66,106.7003484,48.45444824,2347.833554,2920,2820,20,88,315549.3287,3100725,0,703323.7715,90247108,3165064,67,622393.8483,893879.0124,89430010,3104128,0,638785.7857,907545.8071,0,0,0,0,1,0,0,0,0,0,0,0.965753425,106.7003484,501,581,2060759,64382,1258900.455,820156.2239,2053710,21186,1207898.357,836698.9879,0,0,0,0,0,0,119.4109589,93.53900709,0,146,141,17434,13189,SynFlowFlood
192.168.56.103,192.168.56.101,55074,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,90314915,387.3446595,3.963907844,1.981953922,1.981953922,179,179,16214,18769,182,66,90.58100559,29.92089902,131,66,104.8547486,31.87267121,182,66,97.71787709,31.72536239,1006.498619,3580,3580,20,73,252982.9552,3387733,1,672124.3083,90314915,3388599,1,507387.1629,882565.0497,89583873,3389264,1398,503280.1854,887264.8202,0,0,0,0,1,0,0,0,0,0,0,1,97.71787709,131,500,2353773,80187,1330459.25,993573.3929,2955473,62589,849729.9,1042000.121,0,0,0,0,0,0,90.58100559,104.8547486,0,179,179,16214,18769,SynFlowFlood
192.168.56.103,192.168.56.101,55128,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,91585379,338.0233869,3.384819754,1.70332865,1.681491104,156,154,14038,16920,182,66,89.98717949,30.40643218,276,66,109.8701299,40.96858177,276,66,99.86451613,37.38829857,1397.88487,3120,3080,20,66,296392.8123,2222490,0,614776.9686,91585379,2222490,0,590873.4129,761996.2669,89461641,2223541,520,584716.6078,759463.9668,0,0,0,0,1,0,0,0,0,0,0,0.987179487,99.86451613,131,500,1005383,466907,740529.7647,175069.1451,1592962,129851,428589.8529,264986.1513,0,0,0,0,0,0,89.98717949,109.8701299,0,156,154,14038,16920,SynFlowFlood
192.168.56.103,192.168.56.101,59242,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,92770964,186.006475,1.886366083,0.970131129,0.916234955,90,85,7542,9714,126,66,83.8,27.19117504,132,66,114.2823529,28.53341148,132,66,98.60571429,31.74575736,1007.79311,1800,1700,20,27,533166.4598,3304984,2,931523.1978,89728892,3305928,428,1008189.798,1068034.551,92656713,3307039,564,1103056.107,1084841.157,0,0,0,0,1,0,0,0,0,0,0,0.944444444,98.60571429,200,500,2053803,647738,1746204.733,319892.937,1998035,103590,1538691.737,533598.3124,0,0,0,0,0,0,83.8,114.2823529,0,90,85,7542,9714,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55144,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,92396446,102.2766612,1.266282472,0.616906845,0.649375626,57,60,4104,5346,132,66,72,14.61073866,126,66,89.1,26.643761,132,66,80.76923077,23.26156899,541.1005917,1140,1200,20,21,796521.0862,3616885,6,1214144.432,89302176,3624958,84,1594681.714,1311775.233,92395812,3657699,999,1566030.712,1326785.08,0,0,0,0,1,0,0,0,0,0,0,1.052631579,80.76923077,500,82,2263821,484520,1396424.625,627845.6869,2255193,12052,1271853.2,668142.4128,0,0,0,0,0,0,72,89.1,0,57,60,4104,5346,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59256,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,92861690,135.7502755,1.37839404,0.667659613,0.710734427,62,66,6828,5778,132,66,110.1290323,30.45328727,126,66,87.54545455,28.50315337,132,66,98.484375,31.55154126,995.4997559,1240,1320,20,42,731194.4094,4336067,0,1353651.754,88774845,4337758,363,1455325.328,1600213.768,92795638,4336067,0,1427625.2,1610657.909,0,0,0,0,1,0,0,0,0,0,0,1.064516129,98.484375,500,83,3290840,77008,1902226.222,1465312.233,4110052,8351,1767197.5,1575464.188,0,0,0,0,0,0,110.1290323,87.54545455,0,62,66,6828,5778,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55070,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:00,90194479,273.8194208,2.793962588,1.374806988,1.4191556,124,128,13524,11173,132,66,109.0645161,30.82147919,126,66,87.2890625,28.42510783,132,66,98.00396825,31.56518803,996.3610954,2480,2560,20,82,359340.5538,3747942,11,816278.6,89623351,3749099,434,728645.1301,1048481.29,89582526,3747942,595,705374.2205,1036196.294,0,0,0,0,1,0,0,0,0,0,0,1.032258065,98.00396825,500,83,2287806,502841,963552.25,764754.524,3407985,12481,715481.8,1092993.998,261,4,0,0,304.8298004,0,109.0645161,87.2890625,0,124,128,13524,11173,SynFlowFlood
192.168.56.103,192.168.56.101,55100,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,90202372,273.3963581,2.782631925,1.430117603,1.352514322,129,122,11334,13327,127,66,87.86046512,28.87952634,132,66,109.2377049,30.7629896,132,66,98.25099602,31.66679028,1002.785607,2580,2440,20,47,360809.488,3810671,0,828080.8584,90202372,3812229,0,704706.0313,1048818.504,89494198,3811779,444,739621.4711,1067553.972,0,0,0,0,1,0,0,0,0,0,0,0.945736434,98.25099602,83,500,2351214,499438,967756.5,798754.5184,3475779,6458,723631.4,1121764.655,0,0,0,0,0,0,87.86046512,109.2377049,0,129,122,11334,13327,SynFlowFlood
192.168.56.103,192.168.56.101,59270,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,93061523,352.3690452,3.126963654,1.558109037,1.568854617,145,146,12748,20044,182,66,87.91724138,33.64203107,276,66,137.2876712,60.54896795,276,66,112.6872852,54.88796909,3012.689151,2900,2920,20,66,320901.8034,4066914,0,910438.5387,89512269,4068836,0,621612.9792,1198164.848,92591088,4068270,302,638559.2276,1207578.872,0,0,0,0,1,0,0,0,0,0,0,1.006896552,112.6872852,682,500,766068,148438,419095.6667,251060.8013,3987867,88247,798420,1228845.344,0,0,0,0,0,0,87.91724138,137.2876712,0,145,146,12748,20044,SynFlowFlood
192.168.56.103,192.168.56.101,59294,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:00,93082281,135.4285678,1.375127453,0.709050093,0.66607736,66,62,5778,6828,126,66,87.54545455,28.50315337,132,66,110.1290323,30.45328727,132,66,98.484375,31.55154126,995.4997559,1320,1240,20,24,732931.3465,4779866,0,1447340.502,88560012,4780504,0,1362461.723,1726759.602,93013284,4782685,568,1524807.934,1782382.978,0,0,0,0,1,0,0,0,0,0,0,0.939393939,98.484375,83,500,3584585,8988,1041735.875,1410443.932,4609126,6353,1008750.231,1530552.861,0,0,0,0,0,0,87.54545455,110.1290323,0,66,62,5778,6828,SynFlowFlood
192.168.56.103,192.168.56.101,55120,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:01,90220704,318.7073335,3.158920152,1.596085972,1.562834181,144,141,13393,15361,182,66,93.00694444,30.70886963,276,66,108.9432624,42.85217425,276,66,100.8912281,38.05857112,1448.454835,2880,2820,20,69,317678.5352,2685467,0,670200.2894,87808912,2687522,0,614048.3357,826006.7515,87775733,2686435,537,626969.5214,828804.813,0,0,0,0,1,0,0,0,0,0,0,0.979166667,100.8912281,198,501,1665486,1000358,1381781,158592.2736,2444971,148096,943088,584216.1835,0,0,0,0,0,0,93.00694444,108.9432624,0,144,141,13393,15361,SynFlowFlood
192.168.56.103,192.168.56.101,55092,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:01,90202796,308.1390071,3.137375032,1.574230581,1.563144451,142,141,13147,14648,127,66,92.58450704,29.62185217,132,66,103.8865248,32.13802065,132,66,98.2155477,31.41356708,986.8121964,2840,2820,20,63,319868.0709,2675547,0,650072.5669,87757669,2675547,0,622394.8156,793445.1744,88119206,2718006,497,629422.9,801727.696,0,0,0,0,1,0,0,0,0,0,0,0.992957746,98.2155477,133,501,1457288,133788,956888.4667,301230.8888,2083555,23768,933247.4444,435304.2412,0,0,0,0,0,0,92.58450704,103.8865248,0,142,141,13147,14648,SynFlowFlood
192.168.56.103,192.168.56.101,55090,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:01,90062384,517.4635395,5.063157111,2.5648888,2.498268311,231,225,21425,25179,182,66,92.74891775,32.02795297,276,66,111.9066667,49.20627964,276,66,102.2017544,42.49802469,1806.082102,4620,4500,20,113,197939.3055,1721723,0,401895.3235,89022901,1768514,0,387056.0913,497248.6713,89991448,1726795,368,401747.5357,500983.8149,0,0,0,0,1,0,0,0,0,0,0,0.974025974,102.2017544,294,501,685600,57002,479395.5,183425.3424,1163544,7062,349925.3333,258795.8711,0,0,0,0,0,0,92.74891775,111.9066667,0,231,225,21425,25179,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55124,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,91795512,139.9850572,1.655854373,0.817033408,0.838820965,75,77,5292,7558,132,66,70.56,12.99255171,127,66,98.15584416,28.35446548,132,66,84.53947368,26.09443417,680.9194945,1500,1540,20,21,607917.298,2788978,7,938787.2895,89218535,2789035,223,1205655.878,1019172.646,91793445,2829882,760,1207808.487,1038893.118,0,0,0,0,1,0,0,0,0,0,0,1.026666667,84.53947368,501,82,1675435,574,1018271.5,465385.4489,1470442,18107,857696.4091,437935.7725,0,0,0,0,0,0,70.56,98.15584416,0,75,77,5292,7558,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55066,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,91993613,348.2850489,3.5545946,1.76099182,1.79360278,162,165,17269,14771,132,66,106.5987654,31.55231984,127,66,89.52121212,29.17940076,132,66,97.98165138,31.55529538,995.7366664,3240,3300,20,101,282188.9969,2404948,0,608600.374,91993613,2405790,385,571388.9006,772981.2381,89649014,2405830,0,546640.3293,753039.1732,0,0,0,0,1,0,0,0,0,0,0,1.018518519,97.98165138,500,98,1350079,248112,513774.8462,300136.9357,1053294,147282,471555.6842,236918.7449,0,0,0,0,0,0,106.5987654,89.52121212,0,162,165,17269,14771,SynFlowFlood
192.168.56.103,192.168.56.101,55142,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:01,90094264,439.7949241,4.417595331,2.219897151,2.19769818,200,198,18246,21377,182,66,91.23,30.25420797,276,66,107.9646465,37.55297622,276,66,99.55527638,35.09328143,1231.538402,4000,3960,20,86,226937.6927,2000725,1,489824.1972,89922324,2004824,1,451870.9749,624438.6666,90024276,2000725,423,456976.0203,617034.7716,0,0,0,0,1,0,0,0,0,0,0,0.99,99.55527638,104,500,909271,77701,545728.625,302444.0387,1720814,23506,465926.5455,380853.0869,0,0,0,0,0,0,91.23,107.9646465,0,200,198,18246,21377,SynFlowFlood
192.168.56.101,192.168.56.103,6633,59286,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,90834924,216.6127205,2.31188612,1.133925097,1.177961023,103,107,8168,11508,276,66,79.30097087,41.68742563,182,66,107.5514019,32.99907494,276,66,93.6952381,40.08315732,1606.659501,2060,2140,20,26,434616.8612,2765725,0,787418.7197,88732652,2765743,143,869927.9608,934844.9412,90831842,2807483,0,856904.1698,945157.5683,0,0,0,0,1,0,0,0,0,0,0,1.038834951,93.6952381,500,82,1718287,610657,1205037,333667.756,1737082,22691,955447.087,493053.623,0,0,0,0,0,0,79.30097087,107.5514019,0,103,107,8168,11508,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55086,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,91039014,416.5686592,4.261909076,2.130954538,2.130954538,194,194,20354,17570,132,66,104.9175258,31.91343643,127,66,90.56701031,29.33134814,132,66,97.74226804,31.47827867,990.8820278,3880,3880,20,116,235242.9302,1770244,0,438422.1262,91039014,1771695,383,471704.7358,527376.8759,89533802,1772018,0,463905.7098,523356.8917,0,0,0,0,1,0,0,0,0,0,0,1,97.74226804,501,148,739481,54729,492299,158892.6922,1095931,117760,517483.5,204200.3416,0,0,0,0,0,0,104.9175258,90.56701031,0,194,194,20354,17570,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55140,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,90251067,138.3141542,1.639869809,0.808854703,0.831015106,73,75,5152,7331,132,66,70.57534247,13.15234008,126,66,97.74666667,27.84102169,132,66,84.34459459,25.7421499,662.6582816,1460,1500,20,20,613952.8367,2884287,13,907122.8191,88083096,2884319,130,1223376.333,955655.1501,87744026,2925308,372,1185730.081,969287.5068,0,0,0,0,1,0,0,0,0,0,0,1.02739726,84.34459459,500,82,1702270,458127,1037309.882,370367.625,2507041,14845,932661.5909,576434.1163,0,0,0,0,0,0,70.57534247,97.74666667,0,73,75,5152,7331,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55074,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,90173407,458.0396968,4.513525811,2.273397522,2.24012829,205,202,22409,18894,276,66,109.3121951,43.12918878,434,66,93.53465347,39.00192033,434,66,101.4815725,41.88217977,1754.116982,4100,4040,20,123,222101.9877,3240201,0,604677.846,90173407,3277850,355,442026.5049,799060.4817,89501241,3336762,0,445279.806,804386.0206,0,0,0,0,1,0,0,0,0,0,0,0.985365854,101.4815725,500,150,1941313,53338,481091.5714,610148.8879,2303116,6182,638988.75,758766.0928,0,0,0,0,0,0,109.3121951,93.53465347,0,205,202,22409,18894,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55056,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,90454517,128.0754172,1.54773918,0.77386959,0.77386959,70,70,4764,6821,74,66,68.05714286,3.496470524,125,66,97.44285714,27.70179763,125,66,82.75,24.61071921,605.6875,1400,1400,20,18,650751.9209,3822620,13,1159927.892,86631897,3853829,204,1255534.739,1347336.634,90452727,3865980,944,1310909.087,1379627.188,0,0,0,0,1,0,0,0,0,0,0,1,82.75,501,82,2655508,68036,1651540.583,836071.1157,2709918,7726,1818546.692,843999.7879,0,0,0,0,0,0,68.05714286,97.44285714,0,70,70,4764,6821,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55128,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,90788493,339.9549765,3.458588083,1.729294042,1.729294042,157,157,16624,14240,132,66,105.8853503,31.39089246,338,66,90.70063694,35.04237016,338,66,98.29299363,34.12215993,1164.321798,3140,3140,20,99,290059.0831,2133571,0,595601.442,89210457,2136157,475,571861.9038,739245.0624,90719703,2133571,0,581536.5577,739432.445,0,0,0,0,1,0,0,0,0,0,0,1,98.29299363,500,144,974749,364714,701767.4706,162621.596,1240912,124975,422127.5938,198140.6726,0,0,0,0,0,0,105.8853503,90.70063694,0,157,157,16624,14240,SynFlowFlood
192.168.56.101,192.168.56.103,6633,55108,08:00:27:63:9e:81,08:00:27:55:0d:fc,6,3/03/2025 18:01,93915783,99.88736398,1.235149155,0.60692674,0.628222415,57,59,4096,5285,132,66,71.85964912,14.62926483,130,66,89.57627119,26.81714819,132,66,80.87068966,23.43903691,549.3884512,1140,1180,20,20,816658.9826,4053662,10,1219154.394,89862121,3746980,208,1604680.732,1279825.034,91715133,4096400,882,1581295.397,1319518.111,0,0,0,0,1,0,0,0,0,0,0,1.035087719,80.87068966,500,82,2449490,367101,1251122.625,699700.9695,2797814,96878,1203581.2,747468.7233,0,0,0,0,0,0,71.85964912,89.57627119,0,57,59,4096,5285,SynFlowFlood
192.168.56.103,192.168.56.101,59228,6633,08:00:27:55:0d:fc,08:00:27:63:9e:81,6,3/03/2025 18:01,92011147,464.1611521,4.227748623,2.151913181,2.075835442,198,191,18985,23723,182,66,95.88383838,37.06643832,276,66,124.2041885,62.2341061,276,66,109.7892031,52.92883894,2801.461991,3960,3820,20,110,237142.1314,3053275,0,616869.3367,89267037,3142016,0,453132.1675,794621.2063,91887556,3053275,67,483618.7158,815260.2496,0,0,0,0,1,0,0,0,0,0,0,0.964646465,109.7892031,581,501,2012339,154111,1373233.429,777292.4479,2794436,12502,1029728.667,918877.19,0,0,0,0,0,0,95.88383838,124.2041885,0,198,191,18985,23723,SynFlowFlood
